Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,Id,Reputation,CreationDate,DisplayName,LastAccessDate,WebsiteUrl,Location,AboutMe,Views,UpVotes,DownVotes,AccountId,DiscussionCount
"57614298","1","","","2019-08-22 17:22:43","","1","57","11963889","","5779732","","2019-08-23 12:04:13","2019-08-23 12:04:13","Python HL7 Listener socket message acknowledgement","<python><sockets><tcp><hl7><mllp>","1","1","","","","11963889","6","2019-08-22 17:03:27","Tej gh","2019-10-10 18:30:34","","","","3","0","0","16556987","1"
"58102333","1","","","2019-09-25 15:56:16","","-1","14","11998212","","","","","2019-09-25 15:56:16","Read name from a Dicom file with Clearcanvas","<c#><dicom><clearcanvas>","0","4","","","","11998212","8","2019-08-30 07:44:49","Frank","2019-10-13 06:15:35","","","","2","0","0","16603072","0"
"53550160","1","","","2018-11-30 01:58:42","","-1","53","10660554","","1226963","","2018-11-30 03:24:52","2018-11-30 04:52:22","Get total steps today","<ios><swift><health-kit>","1","0","","","","10660554","14","2018-11-16 01:41:28","Connor Sidne","2018-12-21 23:52:16","","","","10","0","0","14761324","1"
"37516516","1","","","2016-05-30 01:24:21","","1","380","6398362","","-1","","2017-05-23 11:44:22","2016-07-29 11:03:15","Real Time Google Fit Sessions","<google-fit>","0","1","","","","6398362","16","2016-05-30 01:07:02","slin17","2016-08-05 02:19:45","","","","7","0","0","8536944","0"
"56558347","1","","","2019-06-12 09:00:48","","0","34","6909464","","","","","2019-06-12 09:00:48","How to fix color issues & save back pydicom after editing using cv2","<python><python-3.x><opencv><cv2><pydicom>","0","0","","","","6909464","52","2016-10-01 18:01:43","Lacri Mosa","2019-10-11 09:03:53","","","","31","41","0","9305599","0"
"45379479","1","","","2017-07-28 17:43:51","","0","37","7024944","","7024944","","2017-07-31 17:21:04","2017-07-31 17:21:04","Import ResearchKit breaks my build for UnitTests","<ios><cocoapods><researchkit>","0","2","","","","7024944","13","2016-10-15 22:00:44","Fernando López","2019-10-09 16:57:19","","","","7","0","0","9446308","0"
"49511462","1","","","2018-03-27 11:15:04","","0","328","7040867","","","","","2019-09-21 13:38:48","How can I work with .img/.hdr data in Python?","<python><medical>","2","0","","","","7040867","155","2016-10-19 07:48:11","Lust_For_Love","2019-10-04 10:12:40","","","<p>Irène Adler ♥</p>
","50","153","0","7846255","2"
"44610992","1","44682393","","2017-06-18 01:37:29","","0","136","7055482","","814730","","2017-07-07 23:21:36","2017-07-07 23:21:36","Why is my HKHealthStore.DeleteObjectAsync method not executing and returning an object in Xamarin?","<ios><xamarin.ios><health-kit><hksamplequery>","1","0","","","","7055482","3","2016-10-21 22:57:31","mpt1555","2017-08-22 20:42:16","","Chicago, IL, United States","","1","0","0","9490454","1"
"43067214","1","","","2017-03-28 10:33:13","","0","759","7779167","","-1","","2017-05-23 10:30:59","2017-03-30 05:33:26","How to open DICOM (.dcm) images in iOS ?","<dicom>","2","5","1","","","7779167","6","2017-03-28 10:02:00","Steve Smith","2017-07-12 11:59:03","","","","6","0","0","10558785","2"
"43769638","1","","","2017-05-03 20:41:43","","0","41","7947277","","","","","2017-05-03 20:54:59","Tabbed activity and google fit api","<java><android><google-fit>","1","2","","","","7947277","1","2017-05-01 13:02:36","Lucian Ivan","2017-07-05 18:49:08","","Ploiești, Județul Prahova, România","","2","0","0","10804558","1"
"46142575","1","46147171","","2017-09-10 15:49:24","","1","620","8588102","","","","","2017-09-11 01:47:10","HKObserverQuery Fails with Authorization Not Determined","<ios><swift><authorization><health-kit><hkobserverquery>","1","0","","","","8588102","8","2017-09-10 15:27:54","Gadi Gomez","2018-05-16 07:55:05","","","","1","0","0","11733462","1"
"46903768","1","","","2017-10-24 06:41:51","","5","261","8594928","","","","","2017-10-24 06:41:51","how to read step count each month from google fit?","<android><google-fit>","0","0","1","","","8594928","36","2017-09-12 01:29:14","韩建飞","2019-10-12 06:41:15","","China","","40","1","0","11743442","0"
"55435542","1","","","2019-03-30 20:50:50","","0","255","9310012","","","","","2019-05-08 00:35:07","ImportError: cannot import name '_get_logger'","<tensorflow><niftynet>","1","0","","","","9310012","1","2018-02-03 17:56:33","Sid","2019-10-11 17:47:52","","","","2","0","0","12871853","1"
"50775109","1","","","2018-06-09 14:06:58","","1","57","9918389","","9918389","","2018-06-09 14:46:59","2019-03-09 07:00:33","CareKit and ResearchKit conflict","<ios><iphone><swift><researchkit><carekit>","1","1","0","","","9918389","6","2018-06-09 13:58:25","user9918389","2018-06-26 11:02:53","","","","2","0","0","13744145","1"
"54833230","1","54833816","","2019-02-22 18:38:55","","2","165","9930930","","6940228","","2019-02-23 03:09:35","2019-02-23 03:09:35","Querying Heart Rate value from HealthKit crashes app","<ios><swift><health-kit>","1","0","0","","","9930930","73","2018-06-12 14:28:09","Frank","2019-04-29 03:00:57","http://-NA","Canada","<pre><code>public class HelloWorld {
   public static void main(String[] args) {
      // Prints ""Hello, World"" in the terminal window.
      System.out.println(""Hello, World"");
   }
}
</code></pre>

<p><strong><em>Hello, World</em></strong></p>
","22","17","0","13761237","1"
"54083317","1","","","2019-01-07 23:30:31","","0","53","10496106","","2309376","","2019-01-08 00:43:15","2019-01-08 04:32:44","intermediate points of BloodPresure from GoogleFit","<google-fit><google-fit-sdk>","1","0","","","","10496106","1","2018-10-12 15:55:11","NikolayZ","2019-10-02 13:52:56","","","","4","0","0","14531262","1"
"54517448","1","54519938","","2019-02-04 13:44:08","","1","58","11001776","","2191849","","2019-02-04 14:08:00","2019-02-04 16:04:19","Do FHIR servers do have to support all registered extensions?","<hl7-fhir>","1","0","","","","11001776","8","2019-02-01 15:20:22","Adrian","2019-09-26 12:42:40","","","","0","0","0","15247225","1"
"56126512","1","","","2019-05-14 08:59:32","","0","25","11143846","","11143846","","2019-05-14 09:04:55","2019-05-14 09:04:55","Are Google Fit and OAuth 2.0 supported in Mainland China?","<oauth-2.0><google-fit><great-firewall-of-china>","0","0","","","","11143846","1","2019-03-03 14:03:13","chunfeng wang","2019-10-08 15:48:34","","","","1","0","0","15447269","0"
"56154855","1","","","2019-05-15 17:35:50","","1","300","11505651","","11505651","","2019-05-15 20:03:46","2019-05-15 20:15:39","How to fix this error: 'Foundation._GenericObjCError error 0. '","<ios><swift><xcode><health-kit><hkhealthstore>","1","4","1","","","11505651","6","2019-05-15 17:17:19","jennykz","2019-10-09 19:19:51","","","","1","0","0","15944739","1"
"56387313","1","56419025","","2019-05-31 00:39:49","","0","102","11580688","","","","","2019-06-10 19:54:59","Using the GoogleFit REST API timezone is ignored when making a request for aggregate data bucketed by time period","<php><google-fit><google-fit-sdk>","2","0","0","","","11580688","6","2019-05-31 00:24:09","Henry Paradiz","2019-10-09 20:34:36","https://henryparadiz.com","Philadelphia, PA, USA","<p>I do Dev Ops, and full stack Web Dev with PHP, MySQL, and JavaScript. Extensive experience unwinding horrible old spaghetti code into proper MVC.</p>
","1","0","0","16045454","1"
"56564286","1","56566753","","2019-06-12 14:13:58","","0","41","11637276","","","","","2019-06-12 16:31:33","Loading an Image generated from an array into a wxpython frame","<python><image><image-processing><wxpython><medical>","2","2","","","","11637276","3","2019-06-12 13:56:44","Max","2019-08-25 16:25:34","","","","5","0","0","16121370","2"
"56887576","1","","","2019-07-04 12:05:03","","0","49","11739368","","11739368","","2019-07-04 12:42:54","2019-07-04 12:42:54","I can't get any data form my Google-Fit. I don't know how to build this query in c#","<c#><google-fit><google-apis-explorer>","0","6","2","","","11739368","1","2019-07-04 11:33:42","Liza Kaufman","2019-07-04 17:21:50","","","","2","0","0","16256951","0"
"36786494","1","36804929","","2016-04-22 06:30:06","","3","380","6239028","","","","","2016-04-23 09:57:25","Can HL7 2.x only be used for receiving messages or also to pull data?","<sql><mirth><hl7-fhir><hl7-v2>","1","0","","","","6239028","18","2016-04-22 06:07:55","Farhang Dehzad","2016-07-05 03:31:41","","","","11","0","0","8300189","1"
"38558356","1","","","2016-07-25 00:57:46","","0","490","6585939","","","","","2017-04-27 13:44:57","Is it possible to search multiple FHIR resources with a single GET Request","<hl7-fhir>","3","1","","","","6585939","1","2016-07-13 18:06:44","jorge54","2016-08-30 16:08:40","","","","1","0","0","8813758","3"
"44817637","1","","","2017-06-29 06:17:00","","-1","138","7135161","","7135161","","2017-06-29 06:50:46","2017-06-29 23:02:11","How to extract features from a 3D Dicom Image","<image-processing><dicom><feature-extraction><borland-c++>","1","0","","","","7135161","9","2016-11-09 06:59:12","Fahad Tariq","2018-07-27 22:24:24","","Lahore, Punjab, Pakistan","<p><em>I am a student of BS(Computer Science). I am a c++ programmer with 2+ years of experience. I want a part-time job looking for jobs at freelancing sites. I love to learn different programming languages like C#, python, Java, Objective-C etc. And I love to code.</em></p>
","25","0","0","9610729","1"
"47309357","1","","","2017-11-15 13:59:15","","0","117","7548247","","7548247","","2017-12-19 13:10:14","2017-12-19 13:10:14","Reading data inserted into Google Fit API through HistoryAPI","<android><google-fit>","0","2","","","","7548247","1","2017-02-10 22:37:16","Meadwild","2018-07-17 14:27:54","","SPb","","1","0","0","10225492","0"
"44370531","1","44412339","","2017-06-05 13:51:14","","7","933","8114701","","8114701","","2017-06-07 12:17:52","2017-06-07 12:17:52","Android plugin using Google Fitness API for Unity3D","<android><unity3d><google-api><google-fit><google-play-services>","1","1","2","","","8114701","46","2017-06-05 13:38:32","Łukasz Marecki","2017-10-28 08:56:16","","Czechowice-Dziedzice, Polska","","5","0","0","11049870","0"
"45932630","1","","","2017-08-29 06:57:54","","3","520","8397858","","8397858","","2017-09-01 08:14:44","2017-09-01 08:14:44","Reading files from CD using HTML5, webkitdirectory takes more time compared to reading local files","<javascript><webkit><dicom><cd><html5-filesystem>","0","8","1","","","8397858","34","2017-08-01 06:26:08","Darshan Bhandari","2019-05-07 10:07:28","","","","17","4","0","11457219","0"
"57552533","1","57552852","","2019-08-19 07:54:44","","-1","51","8403513","","","","","2019-08-19 08:18:27","Get all wearable data from healthkit","<ios><swift><health-kit>","1","0","","","","8403513","123","2017-08-02 05:58:51","Abhishek Master","2019-10-11 11:39:43","","Surat, Gujarat, India","","73","24","0","11465076","1"
"53645031","1","","","2018-12-06 05:14:06","","0","43","8409258","","","","","2018-12-10 22:24:08","How does HKWorkoutActivityType contribute to a HKWorkout?","<health-kit><watch-os>","1","0","","","","8409258","70","2017-08-03 04:47:40","FE_Tech","2019-10-13 05:55:24","","Mumbai, Maharashtra, India","","113","32","0","11473038","1"
"46516429","1","46519652","","2017-10-01 20:09:06","","1","92","8436995","","680068","","2017-10-04 19:03:30","2017-10-04 19:03:30","SAS: Count number of a particular type of disease with patient data on multiple lines","<sas><frequency><medical>","2","4","","","","8436995","18","2017-08-09 00:49:03","Kevin","2018-05-29 18:44:11","","","","2","6","0","11512777","2"
"47807536","1","","","2017-12-14 06:56:04","","0","106","9097437","","9097437","","2017-12-14 10:22:38","2017-12-15 02:49:32","Can I get aggregated value of Mindful Minutes from Healthkit?","<ios><health-kit>","1","0","","","","9097437","1","2017-12-14 06:40:03","Mimosa","2018-01-16 13:04:45","","Chennai","","1","0","0","12498178","1"
"58185347","1","","","2019-10-01 13:01:23","","0","16","9724307","","8103819","","2019-10-01 13:23:20","2019-10-01 13:23:20","GPU->CPU Memcpy failed","<niftynet>","0","0","","","","9724307","1","2018-05-01 06:02:11","Isaac Shiri","2019-10-04 14:29:26","","","","0","0","0","13478101","0"
"54854327","1","","","2019-02-24 17:03:45","","0","43","10123288","","","","","2019-02-24 17:03:45","Google Fit: activity minutes vs. move minutes","<android><google-fit><google-fit-sdk>","0","2","","","","10123288","173","2018-07-23 15:06:52","nst0022","2019-10-03 12:02:46","","","","19","14","0","4806197","0"
"43321946","1","","","2017-04-10 11:25:58","","1","84","5321243","","5321243","","2017-05-31 06:40:59","2017-05-31 06:40:59","Active my app when user walked 1 km and then 5km and so on. by using healthkit in ios swift when app is not running or in background","<ios><swift3><health-kit>","0","0","1","","","5321243","226","2015-09-10 12:29:04","Sushobhit","2019-10-10 10:09:46","","India","","30","47","2","6932050","0"
"36064139","1","36068730","","2016-03-17 14:54:14","","0","341","5367540","","","","","2016-03-22 13:21:21","ios swift ResearchKit condition for skip with NSPredicate","<ios><iphone><swift><nspredicate><researchkit>","1","3","","","","5367540","847","2015-09-23 11:41:11","asheyla","2018-12-04 07:18:04","","Bucharest, Romania","<p>iOS Developer</p>
","97","40","2","7001709","1"
"36151504","1","36155476","","2016-03-22 10:11:42","","1","271","5367540","","5367540","","2016-03-22 10:56:13","2016-03-22 13:19:31","ResearchKit Cancel button not working","<ios><swift><cancel-button><researchkit>","1","0","","","","5367540","847","2015-09-23 11:41:11","asheyla","2018-12-04 07:18:04","","Bucharest, Romania","<p>iOS Developer</p>
","97","40","2","7001709","1"
"35421254","1","","","2016-02-15 23:50:32","","0","415","5425454","","","","","2016-02-15 23:50:32","Retrriving hl7 message data using nHapi","<java><c#><hl7><hapi><nhapi>","0","2","","","","5425454","38","2015-10-09 00:14:36","sam","2019-07-17 19:17:22","","","","5","7","0","7089895","0"
"54817688","1","","","2019-02-21 23:11:38","","1","361","5597363","","","","","2019-06-13 04:59:53","How to get continuous Heart Rate data from Mi Band 3 in my Android app","<android><bluetooth-lowenergy><google-fit><wearables>","1","1","","","","5597363","110","2015-11-23 23:49:19","Achilles","2019-10-12 02:55:35","","","","18","9","0","7351306","1"
"38501516","1","38505464","","2016-07-21 10:19:18","","2","169","5680787","","","","","2016-07-21 13:22:04","What is the appointment date timezone in HL7 Scheduling SIU S12 request?","<mirth><hl7-v2>","1","0","","","","5680787","18","2015-12-15 06:14:31","Jignesh Datta","2016-10-03 05:13:43","","","","4","1","0","7473744","1"
"34545779","1","","","2015-12-31 11:25:42","","5","1000","5733814","","5730732","","2015-12-31 11:40:50","2016-03-15 06:09:31","Reading weight with Google Fit","<android><google-fit>","1","0","","","","5733814","26","2015-12-31 11:14:06","angelfmarcos","2016-11-20 19:57:33","","","","3","0","0","7553091","1"
"38403735","1","","","2016-07-15 19:25:13","","-1","889","5734708","","","","","2018-05-29 11:05:02","HL7 SIU Schedule Information","<schedule><hl7>","4","3","","","","5734708","6","2015-12-31 18:43:28","snwbge","2019-03-04 18:25:47","","","","24","0","0","7554476","4"
"34621891","1","34623638","","2016-01-05 21:53:25","","0","129","5749679","","1226963","","2016-01-05 22:53:27","2016-01-06 00:21:43","Healthkit: Data not showing first time running.","<ios><objective-c><health-kit>","1","0","","","","5749679","3","2016-01-05 21:38:53","Maarten Paredis","2016-03-11 15:21:54","","","","0","0","0","7578018","1"
"34828257","1","34844570","","2016-01-16 14:46:16","","0","2190","5789043","","-1","","2017-05-23 12:07:28","2016-01-18 09:08:34","How to find if HL7 Segment has ended or not if Carriage return is not present","<java><carriage-return><hl7><segment>","1","2","1","","","5789043","5","2016-01-14 10:09:47","Vinayak Bamane","2016-02-21 17:05:56","","","","26","0","0","7635316","1"
"43138411","1","","","2017-03-31 10:27:01","","0","2130","5790408","","5790408","","2017-04-05 04:58:54","2017-04-05 15:45:17","Python opencv and dicom files","<python><opencv><numpy><dicom>","2","1","0","","","5790408","1","2016-01-14 15:15:10","twanmal","2019-04-02 09:16:22","","Zurich, Suisse","<p>By Day mathematician solving all kind of problems, debugging , mathematics lecturer</p>
","6","0","0","7637195","2"
"36450840","1","","","2016-04-06 12:14:06","","2","1273","5792011","","","","","2018-10-24 12:48:53","3D multimodal medical image registration in python","<python><image-processing><3d><medical>","3","0","","","","5792011","11","2016-01-14 21:43:12","KoldBeans","2019-03-11 17:55:36","","","","3","0","0","7639433","3"
"56437546","1","","","2019-06-04 04:54:00","","1","31","5887673","","5887673","","2019-06-05 06:20:12","2019-06-05 06:20:12","Does the Apple Watch ensure data integrity?","<watchkit><apple-watch><health-kit>","0","2","","","","5887673","6","2016-02-05 10:39:48","Markus Waas","2019-10-07 07:48:14","","","","2","0","0","7781364","0"
"51817735","1","","","2018-08-13 08:02:54","","0","726","10218026","","1199","","2018-08-24 12:52:48","2019-08-27 01:00:02","when i use pydicom, errror printed..IndexError: list index out of range","<list><indexing><pydicom>","2","2","","","","10218026","1","2018-08-13 07:41:23","philippe eom","2018-10-06 22:32:10","","korea, seoul","","0","0","0","14144271","2"
"51828459","1","","","2018-08-13 18:26:10","","0","128","10220877","","10220877","","2018-08-20 15:50:18","2018-08-24 14:54:11","Documentation for Machete","<.net><hl7>","1","5","","","","10220877","18","2018-08-13 18:08:40","Chris Blanton","2019-10-10 23:37:02","","Asheville, NC, USA","<p>Noob developer just tryin' to find his place in this world. My love of logic and making things do what I tell them has driven me to this space. :D</p>
","4","0","0","14148137","0"
"53055189","1","53173791","","2018-10-29 23:08:16","","-1","64","10575861","","6253347","","2019-04-29 20:12:17","2019-04-29 20:12:17","It seems Ethereum dataset does not work with some token","<google-bigquery><ethereum><smartcontracts><medical>","1","5","","2018-11-06 15:11:32","","10575861","8","2018-10-29 15:56:26","Cecia","2019-03-05 14:14:18","","","","16","0","0","14571828","1"
"53135001","1","","","2018-11-03 19:57:59","","0","58","10601484","","1194959","","2019-06-26 06:56:37","2019-06-26 06:56:37","GoogleFit DataSets Have No DataPoints","<android><google-fit>","0","0","","","","10601484","1","2018-11-03 19:31:38","abettigole","2019-05-21 18:22:27","","","","3","0","0","14679494","0"
"54901184","1","","","2019-02-27 08:38:02","","1","39","10805444","","10805444","","2019-02-27 08:46:09","2019-02-27 08:46:09","There are slices that the program decides not to segment DICOM PYTHON","<python><dicom><threshold><segment>","0","1","","","","10805444","23","2018-12-18 09:58:21","Ramon","2019-06-03 15:56:01","","Spain","<p>Industrial and automatic electonic engineer currently studying the Master in Biomedical Engineering</p>
","24","5","0","14967658","0"
"54821312","1","","","2019-02-22 06:31:59","","1","48","11099716","","10862130","","2019-02-22 09:16:50","2019-02-22 09:16:50","Google Fit subscription","<android><google-fit>","0","0","","","","11099716","11","2019-02-22 05:37:30","Eric Low","2019-10-11 07:29:56","","Malaysia","","28","0","0","15385570","0"
"55557365","1","","","2019-04-07 09:15:20","","1","35","11323945","","11323945","","2019-04-07 09:17:19","2019-04-07 12:05:48","HL7 v2 structure","<hl7-v2>","1","0","","","","11323945","6","2019-04-07 08:54:58","tim_0605","2019-06-23 16:29:25","","","","1","0","0","15693746","1"
"57470188","1","","","2019-08-13 01:53:51","","0","24","11919876","","","","","2019-08-13 07:28:27","How to reconstruct an image after clustering with hdbscan?","<python><cluster-analysis><medical><hdbscan>","1","0","","","","11919876","1","2019-08-12 23:47:38","an305692","2019-08-14 14:00:58","","","","2","0","0","16497811","1"
"57522940","1","","","2019-08-16 10:21:32","","0","41","11935560","","469080","","2019-08-16 10:22:10","2019-08-27 13:12:28","Can't get daily step count from Google Fit API","<android><google-fit>","1","1","","","","11935560","1","2019-08-16 10:14:04","GABI EITAN","2019-10-10 14:26:18","","Israel","","0","0","0","16518848","0"
"57540099","1","57541418","","2019-08-17 21:35:48","","1","55","11941002","","11941002","","2019-08-17 22:03:09","2019-08-18 03:54:56","Error when trying to segment circles in DICOM image using openCV and HoughCircles","<python><opencv><dicom><hough-transform>","3","5","","","","11941002","6","2019-08-17 20:55:56","redsoxfan4","2019-10-10 13:59:02","","","<p>MD/PhD student. Working towards better neurosurgical guidance.</p>
","0","0","0","16526365","2"
"32883568","1","32890506","","2015-10-01 09:06:01","","1","634","4438314","","-1","","2017-05-23 10:29:27","2015-10-01 14:46:43","FHIR search multiple values for the same parameter","<hl7-fhir>","1","0","","","","4438314","8","2015-01-09 20:12:32","Willem Burgers","2019-10-10 14:08:51","","","","5","0","0","5512243","1"
"28950009","1","","","2015-03-09 19:14:16","","4","292","4478902","","","","","2015-09-03 01:38:48","Propagating HealthKit Delete to back end","<ios><xamarin><health-kit><hkobserverquery>","1","5","","","","4478902","21","2015-01-21 15:23:09","jmf","2016-01-11 07:29:30","","","","1","0","0","5661335","1"
"28683794","1","","","2015-02-23 21:29:16","","1","1645","4598741","","","","","2017-10-17 09:00:53","The type initializer for 'gdcm.gdcmPINVOKE' threw an exception","<c#><dicom><gdcm>","4","2","","","","4598741","6","2015-02-23 21:18:11","user4598741","2015-02-23 22:04:32","","","","4","0","0","5835562","4"
"31617291","1","31619583","","2015-07-24 18:22:21","","1","114","4606449","","","","","2015-07-24 20:52:12","SQL to XML for FDA HL7 guideline requirements","<sql><sql-server><xml><hl7>","1","2","","","","4606449","77","2015-02-25 15:40:15","David Redden","2019-03-06 14:00:29","","","","48","0","0","5846462","1"
"46941487","1","46941870","","2017-10-25 20:26:45","","1","607","4645842","","4645842","","2017-10-25 20:51:07","2017-10-25 20:59:28","Extract PDF from HL7","<c#><pdf><hl7><nhapi>","2","6","","","","4645842","36","2015-03-08 04:03:07","Samin Khan","2019-01-29 19:09:11","","","","35","2","0","5903037","1"
"32483468","1","32484304","","2015-09-09 15:19:24","","1","248","4662164","","","","","2015-09-09 16:00:04","How to connect entries in a FHIR bundle resource belonging to the same time?","<hl7-fhir>","1","0","","","","4662164","8","2015-03-12 09:38:27","Anton Miselaytes","2018-10-09 08:59:01","","","","1","0","0","5926436","1"
"45193995","1","","","2017-07-19 14:43:42","","2","591","4679616","","136285","","2017-07-20 06:24:40","2018-12-29 09:33:10","How to read multi frame DICOM files using GDCM?","<c++><dicom><gdcm>","0","5","1","","","4679616","99","2015-03-17 07:57:01","masoud khanlo","2019-08-29 10:21:01","","Iran","","32","7","0","5951898","0"
"40617722","1","","","2016-11-15 19:03:50","","0","115","4713782","","3154372","","2016-11-16 13:24:15","2016-11-16 13:24:15","Dcmj2pnm tojpeg patient name missing","<dicom><dcmtk>","1","3","","","","4713782","6","2015-03-25 19:39:54","sqlps","2019-10-11 17:06:31","","","","9","0","0","6000301","1"
"55916020","1","","","2019-04-30 07:37:40","","2","60","4801338","","","","","2019-04-30 07:37:40","How to get Weight unit from google fit response","<android><google-fit><google-fit-sdk>","0","4","","","","4801338","1715","2015-04-17 13:27:40","Vishal Thakkar","2019-10-11 10:43:06","http://vishalhalani.branded.me/","Ahmedabad,India","<p>I am very curious to know something new things and I am always ready to learn new things.But due to busy day schedule I can't learn so much. Still I try my best and learn new things as much as possible.</p>

<p>I like so much to read regarding to new technologies and it also increases my knowledge. So I always prefer to read something new and latest news about technology.</p>

<p>So, I always want to learn, read and to be aware of the latest news for upcoming technologies, recent news and some extraordinary things which improve my knowledge.</p>
","654","102","26","6159199","0"
"47060781","1","47072171","","2017-11-01 17:46:03","","0","197","4883928","","4883928","","2017-11-02 02:44:15","2017-11-02 09:49:16","Unable to compile setup file of PyMedTermino-0.3.3","<python-3.x><bioinformatics><biopython><medical><snomed-ct>","1","0","","","","4883928","30","2015-05-10 08:57:30","Koushik Deb","2019-09-19 03:17:03","","","","28","20","0","6283962","1"
"39174572","1","39201107","","2016-08-26 21:01:39","","0","149","4911390","","","","","2016-08-29 07:52:08","How do I sign access token request withings oauth 1.0","<oauth><access-token><withings>","1","0","","","","4911390","171","2015-05-18 09:25:45","Chris","2018-04-22 22:35:07","","","","46","29","0","6324560","0"
"44241829","1","","","2017-05-29 11:51:27","","0","89","4951887","","2227743","","2017-05-29 12:08:14","2017-05-29 12:08:14","How to update data on server when silent notification is received in iOS?","<ios><objective-c><iphone><health-kit>","0","6","2","","","4951887","338","2015-05-29 06:00:22","Vikash Rajput","2019-10-11 10:00:43","","Gurgaon","<p>The road to success is always under construction.</p>
","67","16","1","6383204","0"
"38618870","1","","","2016-07-27 16:46:24","","3","455","6044997","","269753","","2016-07-27 17:32:52","2016-07-27 17:32:52","ResearchKit optional and conditional step (survey task)","<ios><swift><researchkit>","0","2","2","","","6044997","2547","2016-03-10 13:15:42","Damien Bannerot","2019-10-10 20:29:49","http://damienbannerot.me/","Paris, France","","129","56","28","8014152","0"
"35931152","1","","","2016-03-11 02:27:37","","2","283","6047855","","179669","","2016-03-24 15:45:00","2016-03-24 15:45:00","Google Fit REST API Adding Weight data that is visible from default web dashboard","<java><rest><google-fit><google-fit-sdk>","0","4","2","","","6047855","11","2016-03-11 02:19:17","kfowlks","2019-10-07 19:53:39","","","","0","0","0","7840545","0"
"36336005","1","","","2016-03-31 14:16:49","","0","365","6140393","","1889814","","2016-04-01 10:53:10","2016-04-01 15:56:45","HKDevice with empty localIdentifier and UDIDeviceIdentifier","<ios><iphone><cocoa-touch><health-kit>","1","1","","","","6140393","1","2016-03-31 14:03:21","sschua","2017-05-06 14:18:49","","","","2","0","0","8154314","1"
"47782800","1","","","2017-12-12 22:44:59","","0","101","6142784","","","","","2017-12-13 03:12:08","watchOS Health Kit - Opting out of Activity ring contribution","<watchkit><health-kit><watch-os><hkhealthstore>","1","0","","","","6142784","43","2016-04-01 01:50:48","AVS","2019-10-12 23:30:40","","","","21","4","0","8157835","1"
"45233090","1","45234379","","2017-07-21 08:44:00","","3","568","6188106","","","","","2018-09-26 11:45:57","Are Android Google Api's available in China and how to test my app?","<android><google-maps-android-api-2><vpn><google-fit-sdk>","1","3","2","","","6188106","155","2016-04-11 12:05:03","Kusan","2019-10-11 15:01:51","","","","34","22","1","8225730","1"
"37336582","1","","","2016-05-20 01:32:59","","0","1197","6293934","","4475605","","2016-05-20 01:54:14","2018-03-08 09:56:34","Loading DICOM images on XCode via Swift","<ios><swift><dicom>","3","0","","","","6293934","1","2016-05-05 05:07:37","TCL","2016-07-15 19:56:32","","","","6","0","0","8382522","2"
"37202487","1","","","2016-05-13 06:16:40","","0","3303","6328874","","","","","2016-06-09 20:20:11","How to connect two mirth systems through TCP sender and listener","<tcp><hl7><mirth><hl7-v2>","1","0","1","","","6328874","1","2016-05-13 06:07:49","tarun gupta","2016-05-19 08:45:56","","","","2","0","0","8434247","1"
"38258460","1","38260204","","2016-07-08 03:22:57","","1","3101","6378116","","","","","2016-07-08 06:27:00","DCMTK C++ : how to get data pixels from dicom files","<c++><dicom><dcmtk>","1","2","1","","","6378116","38","2016-05-24 20:24:50","Youssef Korchi","2017-07-17 21:04:42","","","","16","4","0","5725635","1"
"56234076","1","","","2019-05-21 08:22:59","","0","62","6518479","","6518479","","2019-05-21 17:56:54","2019-05-21 17:56:54","How to filter ""active"" HeartRate from HealthKit iOS using predicate?","<ios><swift><nspredicate><health-kit><heartrate>","0","7","","","","6518479","632","2016-06-27 12:13:54","Piyush Bansal","2019-10-12 07:17:43","","New Delhi, Delhi, India","<p>Hi All, I am a programmer by profession and working with LeapRx Healthcare Pvt Ltd a healthcare company based in New Delhi, India.</p>
","141","203","16","8712813","0"
"38101001","1","","","2016-06-29 13:26:37","","1","159","6528579","","123632","","2017-03-10 15:35:38","2017-03-10 15:35:38","Measure HeartRate at specific Event","<swift><apple-watch><health-kit><hkhealthstore>","1","0","","","","6528579","6","2016-06-29 13:02:54","Tobias75","2016-12-20 10:38:51","","","","0","0","0","8727299","1"
"38112799","1","","","2016-06-30 02:01:36","","0","286","6531084","","670206","","2017-04-13 19:32:58","2017-04-13 19:32:58","Shutil multiple files after reading with ""pydicom""","<python><pydicom>","1","0","","","","6531084","1","2016-06-30 01:57:29","Abhi Pierre","2016-07-20 00:09:41","","","","2","0","0","8731087","1"
"38444368","1","","","2016-07-18 19:17:31","","1","249","6601132","","147763","","2017-08-31 21:40:15","2017-08-31 21:40:15","iOS Dicom Library Imebra Compiling Error","<ios><compiler-errors><dicom><imebra>","1","3","","","","6601132","6","2016-07-17 21:54:07","YLei","2017-03-08 19:37:35","","","","2","0","0","8837507","1"
